,cms_zone,num_trips,num_walk_trips,num_transit_trips,num_bike_trips,num_taxi_trips,num_tnc_trips,num_complete_weekend_days,num_complete_weekdays,first_travel_date,last_travel_date,made_trips,smartphone_type,age,employment,worker,student,license,vehicle,congestion,drive_cbd_freq,planning_apps,job_type,jobs_count,industry,telework_freq,work_cms_zone,missing_work_location,work_mode,missing_school_location,bike_freq,bike_stolen,no_bike_nyc_bike_lanes,no_bike_nyc_paving,no_bike_nyc_storage,no_bike_nyc_long_trips,no_bike_nyc_showers,no_bike_nyc_modes,no_bike_nyc_unable,no_bike_nyc_other,bike_share_citi_bike,bike_share_jump,bike_share_lime,bike_share_none,bike_share_user,no_bike_share_unfamiliar,no_bike_share_expensive,no_bike_share_neighborhood,no_bike_share_stations,no_bike_share_personal_bike,no_bike_share_docks,no_bike_share_uncomfortable,no_bike_share_other,tnc_use_uber,tnc_use_lyft,tnc_use_via,tnc_use_juno,tnc_use_none,tnc_user,tnc_freq,tnc_purpose,tnc_mode,car_share_zipcar,car_share_car2go,car_share_enterprise,car_share_other,car_share_none,car_share_user,packages,harassment,gender,education,english_proficiency,ethnicity,race_american_indian,race_asian,race_black,race_native_hawaiian,race_white,race_other,disability_hearing,disability_seeing,disability_walking,disability_mobility,disability_dressing,disability_concentrating,disability_none,license-9998,license999,tnc_user-9998,tnc_user999,tnc_use_-9998,tnc_use_999,bike_-9998,bike_999,no_bike_nyc_-9998,no_bike_nyc_999,bike_share_-9998,bike_share_999,disability_-9998,disability_999,no_bike_share_-9998,no_bike_share_999,race_-9998,race_999
2445,Staten Island,51.0,19.0,28.0,0.0,0.0,0.0,2.0,4.0,06/07/2019,06/13/2019,1.0,2,8,1,1,0,1,1,4,8,6,1,1,18,8,Manhattan Core,0,105,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,7,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,Staten Island,32.0,11.0,10.0,0.0,0.0,0.0,2.0,5.0,06/02/2019,06/08/2019,1.0,2,7,1,1,0,1,1,4,4,1,2,2,2,4,Manhattan Core,0,102,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,6,2,102,0,0,0,0,1,0,2,4,2,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,Staten Island,4.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,05/24/2019,05/30/2019,1.0,2,4,6,0,1,1,1,4,2,3,995,0,995,995,Manhattan Core,0,995,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,7,1,1,0,0,0,0,1,0,2,4,1,2,1,997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,Staten Island,41.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,06/05/2019,06/11/2019,1.0,1,9,6,0,0,1,2,2,7,4,995,0,995,995,Manhattan Core,0,995,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,60,106,0,0,0,0,1,0,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,Staten Island,43.0,9.0,8.0,0.0,0.0,0.0,2.0,5.0,06/15/2019,06/21/2019,1.0,2,8,1,1,0,1,2,4,5,7,1,1,7,3,Manhattan Core,0,102,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,1,106,0,0,0,0,1,0,2,4,2,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,Staten Island,25.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,05/24/2019,05/30/2019,1.0,1,8,6,0,0,1,1,4,8,8,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,1,0,0,0,1,2,4,2,3,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,Staten Island,10.0,3.0,8.0,0.0,0.0,0.0,1.0,5.0,06/04/2019,06/10/2019,1.0,2,5,1,1,0,1,995,1,995,6,1,1,5,8,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,7,1,105,0,0,0,0,1,0,3,1,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,Staten Island,31.0,12.0,6.0,0.0,0.0,0.0,2.0,4.0,06/01/2019,06/07/2019,1.0,1,9,6,0,0,1,2,2,6,4,995,0,995,995,Manhattan Core,0,995,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7,99,106,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,Staten Island,85.0,16.0,0.0,0.0,0.0,0.0,2.0,4.0,06/12/2019,06/18/2019,1.0,1,9,6,0,0,1,1,4,7,7,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2454,Staten Island,38.0,7.0,20.0,0.0,1.0,0.0,2.0,5.0,06/13/2019,06/19/2019,1.0,1,7,1,1,0,1,1,2,7,4,2,2,4,6,Manhattan Core,0,105,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,2,106,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,Staten Island,20.0,3.0,7.0,0.0,0.0,0.0,2.0,4.0,06/05/2019,06/11/2019,1.0,2,7,3,1,0,1,2,2,7,3,2,6,18,4,Manhattan Core,0,100,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,1,2,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,Staten Island,14.0,12.0,0.0,0.0,0.0,0.0,2.0,5.0,05/24/2019,05/30/2019,1.0,1,8,6,0,0,1,1,5,8,6,995,0,995,995,Manhattan Core,0,995,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,Staten Island,34.0,10.0,12.0,0.0,0.0,0.0,2.0,5.0,06/11/2019,06/17/2019,1.0,2,8,1,1,0,1,996,3,6,1,1,1,1,8,Manhattan Core,0,102,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,Staten Island,29.0,9.0,14.0,0.0,0.0,0.0,1.0,1.0,05/28/2019,06/03/2019,1.0,2,4,1,1,0,1,995,1,995,1,1,1,17,2,Manhattan Core,0,102,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,7,2,102,0,0,0,0,1,0,2,4,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,Staten Island,57.0,13.0,3.0,0.0,0.0,1.0,1.0,4.0,06/08/2019,06/14/2019,1.0,2,7,1,1,0,1,3,2,7,6,1,1,4,6,Manhattan Core,0,104,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,6,2,106,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,Staten Island,17.0,12.0,0.0,0.0,0.0,0.0,1.0,5.0,06/03/2019,06/09/2019,1.0,1,5,1,1,0,1,1,1,8,1,3,1,8,995,Manhattan Core,0,995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,6,2,106,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,Staten Island,22.0,2.0,5.0,0.0,1.0,0.0,2.0,4.0,06/10/2019,06/16/2019,1.0,2,9,3,1,2,1,2,1,5,7,2,2,8,7,Manhattan Core,0,102,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,8,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,Staten Island,43.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/08/2019,06/14/2019,1.0,2,7,1,1,0,1,1,3,6,1,2,2,18,8,Staten Island,0,100,0,5,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,3,999,6,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,Staten Island,33.0,4.0,7.0,0.0,0.0,0.0,2.0,5.0,05/24/2019,05/30/2019,1.0,2,7,1,1,0,1,1,4,6,4,1,1,16,2,Manhattan Core,0,102,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,Staten Island,28.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/08/2019,06/14/2019,1.0,2,9,6,0,0,1,2,4,4,5,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,7,1,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2465,Staten Island,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,06/14/2019,06/20/2019,1.0,2,6,1,1,0,1,1,4,8,1,1,1,8,8,Outer Brooklyn,0,100,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,Staten Island,42.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,05/25/2019,05/31/2019,1.0,2,7,6,0,0,1,1,4,7,1,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,1,100,0,0,0,0,1,0,4,4,1,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2467,Staten Island,71.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,05/29/2019,06/04/2019,1.0,1,6,1,1,0,1,1,4,7,1,2,3,18,4,Manhattan Core,0,100,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,6,99,100,0,0,0,0,1,0,2,1,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,Staten Island,29.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,1,10,6,0,0,1,1,4,8,7,995,0,995,995,Manhattan Core,0,995,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,Staten Island,19.0,13.0,4.0,0.0,0.0,0.0,1.0,5.0,06/12/2019,06/18/2019,1.0,1,8,2,1,0,1,995,1,995,5,1,1,10,4,Manhattan Core,1,104,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,5,4,1,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,Staten Island,39.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,06/07/2019,06/13/2019,1.0,2,7,1,1,0,1,2,4,7,4,1,1,14,8,Staten Island,0,101,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,Staten Island,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,06/04/2019,06/10/2019,1.0,2,6,1,1,0,1,1,2,8,4,1,1,1,3,Manhattan Core,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,2,106,0,0,0,0,1,0,2,4,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,Staten Island,31.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/06/2019,06/12/2019,1.0,2,8,6,0,0,1,1,3,7,5,995,0,995,995,Manhattan Core,0,995,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,99,100,0,0,0,0,1,0,2,4,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,Staten Island,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/01/2019,06/07/2019,1.0,2,6,1,1,0,0,995,-9998,-9998,-9998,1,1,15,2,Manhattan Core,1,102,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4,4,104,0,0,0,1,0,1,-9998,-9998,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,Staten Island,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,05/30/2019,06/05/2019,0.0,2,8,1,1,0,1,1,4,7,1,1,3,8,8,Manhattan Core,1,102,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,Staten Island,59.0,20.0,23.0,0.0,0.0,0.0,1.0,3.0,06/07/2019,06/13/2019,1.0,2,5,7,1,1,1,1,2,7,1,1,1,8,8,Manhattan Core,1,102,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,1,1,6,1,999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,Staten Island,5.0,2.0,3.0,0.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,1,5,6,0,0,0,995,5,995,5,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,3,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,Staten Island,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,06/08/2019,06/14/2019,1.0,1,7,1,1,0,1,1,4,2,-9998,1,1,18,8,Manhattan Core,1,100,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,-9998,-9998,2,-9998,-9998,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2478,Staten Island,54.0,13.0,18.0,0.0,0.0,0.0,2.0,5.0,06/19/2019,06/25/2019,1.0,2,7,1,1,0,1,1,2,5,5,1,1,11,3,Manhattan Core,0,102,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,7,50,100,0,1,0,0,0,1,2,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,Staten Island,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/04/2019,06/10/2019,1.0,2,6,1,1,0,0,995,-9998,-9998,-9998,2,2,8,2,Staten Island,0,100,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,2,-9998,-9998,997,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2480,Staten Island,17.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,06/09/2019,06/15/2019,1.0,1,6,1,1,0,1,2,2,7,-9998,1,1,1,2,Inner Brooklyn,0,102,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,1,102,0,0,0,0,1,0,-9998,-9998,2,-9998,-9998,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,Staten Island,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,06/05/2019,06/11/2019,1.0,2,7,1,1,0,1,2,5,8,6,2,1,5,2,Manhattan Core,0,100,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,7,106,0,0,0,0,1,0,5,4,1,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,Staten Island,46.0,10.0,15.0,0.0,0.0,1.0,2.0,5.0,06/10/2019,06/16/2019,1.0,2,6,1,1,0,1,1,4,6,4,1,5,1,7,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7,1,105,0,0,0,0,1,0,2,4,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,Staten Island,30.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,06/01/2019,06/07/2019,1.0,2,6,6,0,1,1,1,4,7,6,995,0,995,995,Manhattan Core,0,995,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,Staten Island,36.0,12.0,7.0,0.0,0.0,0.0,2.0,5.0,05/24/2019,05/30/2019,1.0,2,7,1,1,0,1,1,1,8,8,1,1,2,8,Manhattan Core,0,104,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,Staten Island,45.0,20.0,6.0,0.0,0.0,0.0,0.0,5.0,06/09/2019,06/15/2019,1.0,1,8,6,0,2,1,1,1,8,6,995,0,995,995,Manhattan Core,0,995,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,1,104,0,0,0,1,0,1,2,4,1,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,Staten Island,27.0,6.0,0.0,0.0,0.0,0.0,2.0,5.0,06/03/2019,06/09/2019,1.0,2,5,6,0,0,1,1,2,7,1,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,7,106,0,0,0,0,1,0,2,4,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,Staten Island,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,1,5,1,1,0,1,1,3,7,2,1,2,8,8,Manhattan Core,1,100,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,Staten Island,24.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,2,4,6,0,0,1,1,3,7,4,995,0,995,995,Manhattan Core,0,995,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,50,100,0,0,0,0,1,0,2,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,Staten Island,33.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/10/2019,06/16/2019,1.0,2,9,6,0,0,1,1,3,7,3,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7,1,106,0,0,0,1,0,1,2,4,1,5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,Staten Island,35.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,06/13/2019,06/19/2019,1.0,1,9,1,1,0,1,1,4,6,4,1,1,10,6,Staten Island,0,100,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,7,4,2,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,Staten Island,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,06/07/2019,06/13/2019,1.0,2,4,3,1,2,1,1,2,8,3,1,1,10,8,Manhattan Core,1,100,1,5,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,2,1,999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,Staten Island,20.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,06/09/2019,06/15/2019,1.0,2,6,2,1,0,1,2,3,7,1,1,1,7,8,Staten Island,0,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,6,1,999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,Staten Island,41.0,22.0,7.0,0.0,0.0,5.0,2.0,4.0,06/10/2019,06/16/2019,1.0,2,8,1,1,0,1,1,1,5,3,1,1,1,5,Manhattan Core,0,102,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,102,0,0,0,0,1,0,2,4,2,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,Staten Island,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05/31/2019,06/06/2019,1.0,1,6,2,1,0,0,995,-9998,-9998,-9998,2,3,10,2,Manhattan Core,0,100,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,999,-9998,-9998,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2495,Staten Island,55.0,27.0,0.0,0.0,0.0,0.0,2.0,5.0,06/05/2019,06/11/2019,1.0,1,6,1,1,0,1,1,4,7,1,2,2,8,8,Staten Island,0,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,3,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,Middle Queens,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05/31/2019,05/31/2019,1.0,2,4,6,0,1,0,995,2,995,2,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,1,102,0,0,0,0,1,0,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
